Date,Hour,Total Market Demand,Ontario Demand
15-Oct-12,14,17561,16179
15-Oct-12,15,17598,16226
15-Oct-12,16,17713,16585
15-Oct-12,17,18119,16952
15-Oct-12,18,18565,17409
15-Oct-12,19,19832,18069
15-Oct-12,20,19668,17626
15-Oct-12,21,18686,16976
15-Oct-12,22,16935,15799
15-Oct-12,23,15037,14476
15-Oct-12,24,14336,13400
16-Oct-12,1,14126,12937
16-Oct-12,2,13828,12687
16-Oct-12,3,13929,12694
16-Oct-12,4,14006,12797
16-Oct-12,5,14487,13315
16-Oct-12,6,15764,14845
16-Oct-12,7,17014,16422
16-Oct-12,8,17083,16498
16-Oct-12,9,17423,16531
16-Oct-12,10,17498,16628
16-Oct-12,11,17622,16468
16-Oct-12,12,18005,16333
16-Oct-12,13,17845,16236
16-Oct-12,14,17434,16023
16-Oct-12,15,17413,15987
16-Oct-12,16,17712,16249
16-Oct-12,17,18081,16521
16-Oct-12,18,18560,16970
16-Oct-12,19,19586,17858
16-Oct-12,20,19058,17461
16-Oct-12,21,18262,16702
16-Oct-12,22,16739,15509
16-Oct-12,23,15353,14313
16-Oct-12,24,14379,13367
17-Oct-12,1,14323,12886
17-Oct-12,2,14258,12585
17-Oct-12,3,14276,12436
17-Oct-12,4,14103,12515
17-Oct-12,5,14592,13163
17-Oct-12,6,15854,14679
17-Oct-12,7,17441,16342
17-Oct-12,8,17637,16349
17-Oct-12,9,17976,16362
17-Oct-12,10,17998,16353
17-Oct-12,11,18059,16336
17-Oct-12,12,17761,16091
17-Oct-12,13,17963,15981
17-Oct-12,14,17454,15817
17-Oct-12,15,17591,15827
17-Oct-12,16,18110,16305
17-Oct-12,17,18401,16510
17-Oct-12,18,19114,16918
17-Oct-12,19,19211,17304
17-Oct-12,20,18606,17115
17-Oct-12,21,17700,16316
17-Oct-12,22,16709,15202
17-Oct-12,23,15133,13895
17-Oct-12,24,14429,13069
18-Oct-12,1,14062,12484
18-Oct-12,2,14007,12190
18-Oct-12,3,13957,12078
18-Oct-12,4,14033,12127
18-Oct-12,5,14608,12706
18-Oct-12,6,15875,14301
18-Oct-12,7,17374,15794
18-Oct-12,8,17204,15738
18-Oct-12,9,17400,15738
18-Oct-12,10,17449,15893
18-Oct-12,11,18061,16079
18-Oct-12,12,18062,15958
18-Oct-12,13,18094,15877
18-Oct-12,14,17938,15864
18-Oct-12,15,18065,15986
18-Oct-12,16,18399,16376
18-Oct-12,17,18836,16810
18-Oct-12,18,19350,17142
18-Oct-12,19,19283,17434
18-Oct-12,20,18466,17004
18-Oct-12,21,17637,16275
18-Oct-12,22,16391,15104
18-Oct-12,23,15007,13835
18-Oct-12,24,14255,12903
19-Oct-12,1,13853,12520
19-Oct-12,2,13684,12178
19-Oct-12,3,13626,12015
19-Oct-12,4,13871,12037
19-Oct-12,5,14283,12620
19-Oct-12,6,15888,14160
19-Oct-12,7,17612,15718
19-Oct-12,8,18070,16064
19-Oct-12,9,18190,16123
19-Oct-12,10,18370,16229
19-Oct-12,11,18460,16259
19-Oct-12,12,18365,16142
19-Oct-12,13,18310,16123
19-Oct-12,14,18098,15949
19-Oct-12,15,17692,15786
19-Oct-12,16,17584,15842
19-Oct-12,17,17216,15930
19-Oct-12,18,17430,16394
19-Oct-12,19,18090,16896
19-Oct-12,20,18340,16566
19-Oct-12,21,17203,15921
19-Oct-12,22,16376,14977
19-Oct-12,23,14940,13800
19-Oct-12,24,14013,12814
20-Oct-12,1,13472,12265
20-Oct-12,2,13359,12026
20-Oct-12,3,13414,11869
20-Oct-12,4,13352,11800
20-Oct-12,5,13732,11988
20-Oct-12,6,14150,12565
20-Oct-12,7,14741,13281
20-Oct-12,8,15731,14080
20-Oct-12,9,16020,14697
20-Oct-12,10,16437,14938
20-Oct-12,11,16531,15190
20-Oct-12,12,16485,15133
20-Oct-12,13,16428,15023
20-Oct-12,14,16557,14848
20-Oct-12,15,16362,14802
20-Oct-12,16,16348,14906
20-Oct-12,17,16979,15283
20-Oct-12,18,17215,15738
20-Oct-12,19,17166,15723
20-Oct-12,20,16692,15211
20-Oct-12,21,16283,14705
20-Oct-12,22,15470,13988
20-Oct-12,23,15077,13222
20-Oct-12,24,14362,12492
21-Oct-12,1,14329,12002
21-Oct-12,2,14112,11734
21-Oct-12,3,13754,11676
21-Oct-12,4,13417,11580
21-Oct-12,5,14100,11657
21-Oct-12,6,14225,12016
21-Oct-12,7,14271,12533
21-Oct-12,8,14698,13221
21-Oct-12,9,15163,13787
21-Oct-12,10,15596,14153
21-Oct-12,11,15624,14271
21-Oct-12,12,15483,14287
21-Oct-12,13,15436,14225
21-Oct-12,14,15497,14096
21-Oct-12,15,15730,14095
21-Oct-12,16,16180,14541
21-Oct-12,17,16541,14950
21-Oct-12,18,17200,15598
21-Oct-12,19,17736,16152
21-Oct-12,20,17104,15727
21-Oct-12,21,16287,15131
21-Oct-12,22,15549,14295
21-Oct-12,23,14594,13298
21-Oct-12,24,14129,12546
22-Oct-12,1,13830,12175
22-Oct-12,2,13755,11968
22-Oct-12,3,13871,11931
22-Oct-12,4,13879,12044
22-Oct-12,5,14373,12714
22-Oct-12,6,15496,14308
22-Oct-12,7,17192,15997
22-Oct-12,8,17619,16184
22-Oct-12,9,18062,16234
22-Oct-12,10,18151,16262
22-Oct-12,11,18325,16304
22-Oct-12,12,18489,16269
22-Oct-12,13,18627,16230
22-Oct-12,14,18107,16112
22-Oct-12,15,18227,16160
22-Oct-12,16,18607,16505
22-Oct-12,17,18903,16774
22-Oct-12,18,19557,17373
22-Oct-12,19,19812,17809
22-Oct-12,20,19199,17370
22-Oct-12,21,18279,16653
22-Oct-12,22,17096,15440
22-Oct-12,23,15461,14206
22-Oct-12,24,14543,13112
23-Oct-12,1,14153,12631
23-Oct-12,2,14241,12492
23-Oct-12,3,14243,12339
23-Oct-12,4,14164,12414
23-Oct-12,5,14353,12947
23-Oct-12,6,15954,14403
23-Oct-12,7,17829,16027
23-Oct-12,8,18210,16528
23-Oct-12,9,18501,16649
23-Oct-12,10,18472,16781
23-Oct-12,11,18679,16855
23-Oct-12,12,18469,16773
23-Oct-12,13,18733,16885
23-Oct-12,14,18517,16715
23-Oct-12,15,18374,16770
23-Oct-12,16,18688,17070
23-Oct-12,17,18814,17440
23-Oct-12,18,19452,17782
23-Oct-12,19,19467,17865
23-Oct-12,20,18785,17446
23-Oct-12,21,18144,16714
23-Oct-12,22,16789,15601
23-Oct-12,23,15416,14318
23-Oct-12,24,14779,13325
24-Oct-12,1,14612,12795
24-Oct-12,2,14700,12653
24-Oct-12,3,14504,12436
24-Oct-12,4,14681,12590
24-Oct-12,5,15018,13194
24-Oct-12,6,16260,14707
24-Oct-12,7,18014,16354
24-Oct-12,8,18084,16744
24-Oct-12,9,18120,16682
24-Oct-12,10,18057,16823
24-Oct-12,11,18395,16750
24-Oct-12,12,18626,16688
24-Oct-12,13,18826,16729
24-Oct-12,14,18835,16702
24-Oct-12,15,18691,16665
24-Oct-12,16,18992,16971
24-Oct-12,17,19157,17315
24-Oct-12,18,19945,17833
24-Oct-12,19,20198,18081
24-Oct-12,20,19880,17606
24-Oct-12,21,18652,16847
24-Oct-12,22,16780,15519
24-Oct-12,23,15429,14324
24-Oct-12,24,14722,13342
25-Oct-12,1,14128,12714
25-Oct-12,2,14150,12474
25-Oct-12,3,14039,12238
25-Oct-12,4,14110,12277
25-Oct-12,5,14397,12855
25-Oct-12,6,15638,14358
25-Oct-12,7,17570,15958
25-Oct-12,8,18111,16346
25-Oct-12,9,18235,16274
25-Oct-12,10,18523,16290
25-Oct-12,11,18479,16271
25-Oct-12,12,18295,16067
25-Oct-12,13,18414,16192
25-Oct-12,14,18272,16189
25-Oct-12,15,18239,16126
25-Oct-12,16,18458,16377
25-Oct-12,17,18660,16441
25-Oct-12,18,18985,16863
25-Oct-12,19,19552,17558
25-Oct-12,20,19237,17072
25-Oct-12,21,18345,16304
25-Oct-12,22,17447,15242
25-Oct-12,23,15770,13907
25-Oct-12,24,15244,13139
26-Oct-12,1,14739,12526
26-Oct-12,2,14751,12208
26-Oct-12,3,14948,12066
26-Oct-12,4,14877,12054
26-Oct-12,5,15113,12467
26-Oct-12,6,16370,14165
26-Oct-12,7,17669,15804
26-Oct-12,8,18027,16133
26-Oct-12,9,18305,16205
26-Oct-12,10,18160,16344
26-Oct-12,11,18501,16359
26-Oct-12,12,18588,16380
26-Oct-12,13,18721,16429
26-Oct-12,14,18358,16162
26-Oct-12,15,18289,16128
26-Oct-12,16,18259,16304
26-Oct-12,17,18817,16670
26-Oct-12,18,19355,17148
26-Oct-12,19,18906,16968
26-Oct-12,20,18469,16703
26-Oct-12,21,17793,16021
26-Oct-12,22,17013,15093
26-Oct-12,23,15995,13937
26-Oct-12,24,15113,12853
27-Oct-12,1,14932,12357
27-Oct-12,2,14691,12045
27-Oct-12,3,14503,11868
27-Oct-12,4,14444,11877
27-Oct-12,5,14706,12100
27-Oct-12,6,15014,12668
27-Oct-12,7,15259,13563
27-Oct-12,8,16102,14497
27-Oct-12,9,16899,15292
27-Oct-12,10,17608,15765
27-Oct-12,11,17798,16049
27-Oct-12,12,17588,16005
27-Oct-12,13,16932,15825
27-Oct-12,14,16655,15609
27-Oct-12,15,16541,15488
27-Oct-12,16,17013,15658
27-Oct-12,17,17352,15894
27-Oct-12,18,17144,16168
27-Oct-12,19,17410,16157
27-Oct-12,20,17152,15682
27-Oct-12,21,16862,15093
27-Oct-12,22,16552,14362
27-Oct-12,23,15722,13486
27-Oct-12,24,14860,12717
28-Oct-12,1,14803,12205
28-Oct-12,2,14626,11954
28-Oct-12,3,14220,11782
28-Oct-12,4,14298,11820
28-Oct-12,5,14526,11913
28-Oct-12,6,14994,12328
28-Oct-12,7,15223,13024
28-Oct-12,8,15841,13724
28-Oct-12,9,16514,14458
28-Oct-12,10,16863,14868
28-Oct-12,11,17337,15231
28-Oct-12,12,17364,15444
28-Oct-12,13,17317,15485
28-Oct-12,14,17315,15441
28-Oct-12,15,17622,15490
28-Oct-12,16,18158,15979
28-Oct-12,17,18329,16544
28-Oct-12,18,18352,16933
28-Oct-12,19,17970,16720
28-Oct-12,20,17662,16193
28-Oct-12,21,17369,15650
28-Oct-12,22,17164,14767
28-Oct-12,23,16450,13856
28-Oct-12,24,15768,13072
29-Oct-12,1,15380,12629
29-Oct-12,2,15423,12506
29-Oct-12,3,15334,12491
29-Oct-12,4,15452,12671
29-Oct-12,5,15836,13219
29-Oct-12,6,16834,14776
29-Oct-12,7,18377,16528
29-Oct-12,8,18522,17087
29-Oct-12,9,19031,17331
29-Oct-12,10,18736,17383
29-Oct-12,11,18990,17494
29-Oct-12,12,19192,17321
29-Oct-12,13,19225,17282
29-Oct-12,14,19302,17325
29-Oct-12,15,19510,17507
29-Oct-12,16,19946,17954
29-Oct-12,17,20104,18360
29-Oct-12,18,20592,18829
29-Oct-12,19,20424,18740
29-Oct-12,20,19820,18182
29-Oct-12,21,18548,17204
29-Oct-12,22,17399,15983
29-Oct-12,23,16337,14714
29-Oct-12,24,15336,13779
30-Oct-12,1,15227,13227
30-Oct-12,2,15100,13030
30-Oct-12,3,15304,12955
30-Oct-12,4,15380,12966
30-Oct-12,5,15509,13366
30-Oct-12,6,16373,14788
30-Oct-12,7,17613,16240
30-Oct-12,8,17756,16450
30-Oct-12,9,18141,16555
30-Oct-12,10,18797,16913
30-Oct-12,11,18725,16924
30-Oct-12,12,18764,16768
30-Oct-12,13,18590,16788
30-Oct-12,14,18586,16681
30-Oct-12,15,18821,16765
30-Oct-12,16,19069,17049
30-Oct-12,17,19740,17568
30-Oct-12,18,20071,18030
30-Oct-12,19,19876,17995
30-Oct-12,20,19019,17460
30-Oct-12,21,18078,16747
30-Oct-12,22,16694,15628
30-Oct-12,23,15539,14452
30-Oct-12,24,15262,13610
31-Oct-12,1,15100,13137
31-Oct-12,2,14974,12845
31-Oct-12,3,15099,12831
31-Oct-12,4,15023,12829
31-Oct-12,5,15177,13295
31-Oct-12,6,16496,14825
31-Oct-12,7,18005,16465
31-Oct-12,8,18632,16998
31-Oct-12,9,18792,16906
31-Oct-12,10,18922,17006
31-Oct-12,11,18815,17029
31-Oct-12,12,18795,17003
31-Oct-12,13,18856,16919
31-Oct-12,14,18710,16845
31-Oct-12,15,18684,17023
31-Oct-12,16,19214,17379
31-Oct-12,17,19289,17576
31-Oct-12,18,19390,17827
31-Oct-12,19,19265,17652
31-Oct-12,20,19011,17368
31-Oct-12,21,18375,16764
31-Oct-12,22,17390,15703
31-Oct-12,23,16297,14474
31-Oct-12,24,15648,13618
1-Nov-12,1,15623,13219
1-Nov-12,2,15757,13017
1-Nov-12,3,15724,12881
1-Nov-12,4,15664,12937
1-Nov-12,5,15997,13450
1-Nov-12,6,16759,14801
1-Nov-12,7,18270,16496
1-Nov-12,8,18819,16988
1-Nov-12,9,18979,17008
1-Nov-12,10,18591,16953
1-Nov-12,11,18761,17012
1-Nov-12,12,18822,16927
1-Nov-12,13,18775,16895
1-Nov-12,14,18828,16703
1-Nov-12,15,18864,16761
1-Nov-12,16,19383,17199
1-Nov-12,17,19587,17700
1-Nov-12,18,20586,18349
1-Nov-12,19,20670,18540
1-Nov-12,20,19834,18032
1-Nov-12,21,19240,17318
1-Nov-12,22,17977,16188
1-Nov-12,23,16553,14944
1-Nov-12,24,15719,13927
2-Nov-12,1,15536,13364
2-Nov-12,2,15194,13105
2-Nov-12,3,14744,12992
2-Nov-12,4,15233,13160
2-Nov-12,5,15920,13524
2-Nov-12,6,16740,15185
2-Nov-12,7,17946,16697
2-Nov-12,8,18330,17082
2-Nov-12,9,18604,16879
2-Nov-12,10,18861,16908
2-Nov-12,11,19210,16897
2-Nov-12,12,18890,16664
2-Nov-12,13,18916,16734
2-Nov-12,14,18997,16586
2-Nov-12,15,18908,16603
2-Nov-12,16,19265,16876
2-Nov-12,17,19506,17303
2-Nov-12,18,20255,17887
2-Nov-12,19,20307,17929
2-Nov-12,20,19676,17552
2-Nov-12,21,18876,16974
2-Nov-12,22,17790,15915
2-Nov-12,23,15946,14664
2-Nov-12,24,15474,13806
3-Nov-12,1,15330,13210
3-Nov-12,2,14962,12909
3-Nov-12,3,15002,12806
3-Nov-12,4,15046,12849
3-Nov-12,5,15135,12940
3-Nov-12,6,15651,13584
3-Nov-12,7,16494,14528
3-Nov-12,8,16636,15189
3-Nov-12,9,17026,15684
3-Nov-12,10,17319,15904
3-Nov-12,11,17110,16018
3-Nov-12,12,17121,15917
3-Nov-12,13,16907,15781
3-Nov-12,14,16716,15572
3-Nov-12,15,16799,15582
3-Nov-12,16,17090,15845
3-Nov-12,17,17481,16352
3-Nov-12,18,18267,16980
3-Nov-12,19,18195,16904
3-Nov-12,20,17528,16371
3-Nov-12,21,17449,15988
3-Nov-12,22,16812,15176
3-Nov-12,23,16296,14377
3-Nov-12,24,14825,13482
4-Nov-12,1,14787,13053
4-Nov-12,2,14561,12767
4-Nov-12,3,14596,12512
4-Nov-12,4,14816,12446
4-Nov-12,5,14884,12452
4-Nov-12,6,14764,12704
4-Nov-12,7,15276,13126
4-Nov-12,8,15991,13796
4-Nov-12,9,16306,14615
4-Nov-12,10,16765,15318
4-Nov-12,11,17137,15586
4-Nov-12,12,17125,15693
4-Nov-12,13,17174,15753
4-Nov-12,14,17108,15612
4-Nov-12,15,16905,15536
4-Nov-12,16,17319,15763
4-Nov-12,17,17488,16553
4-Nov-12,18,18763,17726
4-Nov-12,19,18792,17791
4-Nov-12,20,18292,17360
4-Nov-12,21,17694,16818
4-Nov-12,22,17186,16070
4-Nov-12,23,16829,15090
4-Nov-12,24,16045,14161
5-Nov-12,1,15835,13540
5-Nov-12,2,15621,13204
5-Nov-12,3,15474,13141
5-Nov-12,4,15410,13226
5-Nov-12,5,15475,13393
5-Nov-12,6,15901,14198
5-Nov-12,7,17195,15705
5-Nov-12,8,19209,17170
5-Nov-12,9,19513,17413
5-Nov-12,10,19803,17450
5-Nov-12,11,20006,17617
5-Nov-12,12,20184,17536
5-Nov-12,13,19941,17383
5-Nov-12,14,20007,17330
5-Nov-12,15,19755,17306
5-Nov-12,16,19929,17479
5-Nov-12,17,20027,18281
5-Nov-12,18,20892,19051
5-Nov-12,19,21362,19254
5-Nov-12,20,21107,19027
5-Nov-12,21,21079,18602
5-Nov-12,22,20200,17847
5-Nov-12,23,18778,16648
5-Nov-12,24,17262,15380
6-Nov-12,1,16306,14518
6-Nov-12,2,15929,14061
6-Nov-12,3,15777,13786
6-Nov-12,4,15753,13786
6-Nov-12,5,16090,13928
6-Nov-12,6,17086,14643
6-Nov-12,7,18314,16204
6-Nov-12,8,19545,17318
6-Nov-12,9,20080,17483
6-Nov-12,10,20263,17547
6-Nov-12,11,20384,17588
6-Nov-12,12,20538,17615
6-Nov-12,13,20583,17628
6-Nov-12,14,20487,17648
6-Nov-12,15,20316,17537
6-Nov-12,16,20342,17582
6-Nov-12,17,20828,18248
6-Nov-12,18,22476,19409
6-Nov-12,19,22216,19419
6-Nov-12,20,21751,19096
6-Nov-12,21,21242,18687
6-Nov-12,22,20660,17902
6-Nov-12,23,19300,16689
6-Nov-12,24,17707,15423
7-Nov-12,1,16224,14506
7-Nov-12,2,16323,14029
7-Nov-12,3,16249,13886
7-Nov-12,4,16107,13770
7-Nov-12,5,16487,13943
7-Nov-12,6,17016,14691
7-Nov-12,7,18704,16048
7-Nov-12,8,19568,17245
7-Nov-12,9,20047,17418
7-Nov-12,10,20038,17261
7-Nov-12,11,19843,17143
7-Nov-12,12,19713,17026
7-Nov-12,13,19626,16891
7-Nov-12,14,19495,16760
7-Nov-12,15,19721,16776
7-Nov-12,16,19812,16884
7-Nov-12,17,20725,17918
7-Nov-12,18,21824,19058
7-Nov-12,19,22317,19189
7-Nov-12,20,21856,18892
7-Nov-12,21,21435,18548
7-Nov-12,22,20561,17863
7-Nov-12,23,19240,16562
7-Nov-12,24,17526,15305
8-Nov-12,1,16974,14488
8-Nov-12,2,16451,14060
8-Nov-12,3,16255,13832
8-Nov-12,4,16034,13802
8-Nov-12,5,16386,13967
8-Nov-12,6,17119,14816
8-Nov-12,7,18559,16271
8-Nov-12,8,20167,17550
8-Nov-12,9,20351,17485
8-Nov-12,10,19926,17161
8-Nov-12,11,20019,17144
8-Nov-12,12,19681,17008
8-Nov-12,13,19587,16860
8-Nov-12,14,19718,16798
8-Nov-12,15,19245,16607
8-Nov-12,16,19335,16662
8-Nov-12,17,20036,17487
8-Nov-12,18,21322,18848
8-Nov-12,19,21510,18903
8-Nov-12,20,21263,18633
8-Nov-12,21,20760,18262
8-Nov-12,22,19676,17446
8-Nov-12,23,18650,16261
8-Nov-12,24,16952,15030
9-Nov-12,1,16078,14026
9-Nov-12,2,15911,13615
9-Nov-12,3,15759,13289
9-Nov-12,4,15687,13183
9-Nov-12,5,15878,13331
9-Nov-12,6,16311,14132
9-Nov-12,7,17277,15497
9-Nov-12,8,18961,16885
9-Nov-12,9,19666,17370
9-Nov-12,10,19661,17350
9-Nov-12,11,19666,17283
9-Nov-12,12,19263,17103
9-Nov-12,13,18920,16900
9-Nov-12,14,19153,16973
9-Nov-12,15,18838,16933
9-Nov-12,16,19071,17010
9-Nov-12,17,19654,17411
9-Nov-12,18,20935,18203
9-Nov-12,19,20783,18043
9-Nov-12,20,20272,17661
9-Nov-12,21,19688,17253
9-Nov-12,22,19115,16651
9-Nov-12,23,17637,15682
9-Nov-12,24,15897,14480
10-Nov-12,1,15638,13469
10-Nov-12,2,14867,12909
10-Nov-12,3,14458,12600
10-Nov-12,4,14608,12513
10-Nov-12,5,14849,12573
10-Nov-12,6,15394,12910
10-Nov-12,7,15821,13551
10-Nov-12,8,16051,14134
10-Nov-12,9,16800,14890
10-Nov-12,10,17649,15526
10-Nov-12,11,17814,15867
10-Nov-12,12,17925,15993
10-Nov-12,13,17853,15881
10-Nov-12,14,17373,15814
10-Nov-12,15,17122,15703
10-Nov-12,16,17123,15845
10-Nov-12,17,17843,16391
10-Nov-12,18,19283,17341
10-Nov-12,19,18777,16973
10-Nov-12,20,18126,16346
10-Nov-12,21,17669,15897
10-Nov-12,22,17243,15417
10-Nov-12,23,16790,14563
10-Nov-12,24,16058,13782
11-Nov-12,1,15587,12943
11-Nov-12,2,15532,12496
11-Nov-12,3,15062,12162
11-Nov-12,4,14850,11972
11-Nov-12,5,14534,11824
11-Nov-12,6,14690,12004
11-Nov-12,7,15221,12526
11-Nov-12,8,15676,12892
11-Nov-12,9,16115,13471
11-Nov-12,10,16246,13997
11-Nov-12,11,16678,14262
11-Nov-12,12,16766,14230
11-Nov-12,13,16977,14335
11-Nov-12,14,16855,14293
11-Nov-12,15,16986,14271
11-Nov-12,16,17301,14501
11-Nov-12,17,17837,15296
11-Nov-12,18,18773,16560
11-Nov-12,19,19208,16570
11-Nov-12,20,18992,16216
11-Nov-12,21,18428,15876
11-Nov-12,22,17559,15201
11-Nov-12,23,16593,14275
11-Nov-12,24,15980,13333
12-Nov-12,1,15436,12658
12-Nov-12,2,15374,12280
12-Nov-12,3,15366,12066
12-Nov-12,4,15102,11937
12-Nov-12,5,15413,12107
12-Nov-12,6,15590,12905
12-Nov-12,7,16823,14337
12-Nov-12,8,18080,15688
12-Nov-12,9,18671,16057
12-Nov-12,10,18718,16212
12-Nov-12,11,18982,16500
12-Nov-12,12,19226,16730
12-Nov-12,13,19639,16830
12-Nov-12,14,19418,16724
12-Nov-12,15,19508,16878
12-Nov-12,16,19613,16928
12-Nov-12,17,20201,17634
12-Nov-12,18,21184,18459
12-Nov-12,19,20878,18092
12-Nov-12,20,20149,17764
12-Nov-12,21,19876,17445
12-Nov-12,22,18959,16567
12-Nov-12,23,17843,15608
12-Nov-12,24,16829,14521
13-Nov-12,1,16256,13686
13-Nov-12,2,15931,13245
13-Nov-12,3,15545,13101
13-Nov-12,4,15710,13061
13-Nov-12,5,15889,13186
13-Nov-12,6,16237,13945
13-Nov-12,7,17491,15433
13-Nov-12,8,18987,16999
13-Nov-12,9,19376,17129
13-Nov-12,10,19499,17150
13-Nov-12,11,19190,17161
13-Nov-12,12,19304,17133
13-Nov-12,13,19595,17131
13-Nov-12,14,19718,17128
13-Nov-12,15,19690,17055
13-Nov-12,16,19921,17398
13-Nov-12,17,20447,18143
13-Nov-12,18,21934,19359
13-Nov-12,19,21623,19083
13-Nov-12,20,21404,18789
13-Nov-12,21,20761,18326
13-Nov-12,22,20054,17576
13-Nov-12,23,18377,16306
13-Nov-12,24,16158,15055
14-Nov-12,1,15499,14188
14-Nov-12,2,15720,13789
14-Nov-12,3,15620,13475
14-Nov-12,4,15843,13418
14-Nov-12,5,16105,13593
14-Nov-12,6,16640,14350
14-Nov-12,7,18015,15733
14-Nov-12,8,19288,17030
14-Nov-12,9,19588,17162
14-Nov-12,10,19739,17022
14-Nov-12,11,19600,16923
14-Nov-12,12,19469,16850
14-Nov-12,13,19553,16802
14-Nov-12,14,19670,16835
14-Nov-12,15,19426,16740
14-Nov-12,16,19627,16939
14-Nov-12,17,20611,17942
14-Nov-12,18,21324,18922
14-Nov-12,19,21682,18987
14-Nov-12,20,21606,18686
14-Nov-12,21,21191,18357
14-Nov-12,22,20449,17680
14-Nov-12,23,18743,16439
14-Nov-12,24,17068,15034
15-Nov-12,1,16194,14083
15-Nov-12,2,16142,13697
15-Nov-12,3,15932,13527
15-Nov-12,4,15785,13381
15-Nov-12,5,16084,13630
15-Nov-12,6,16749,14238
15-Nov-12,7,18348,15638
15-Nov-12,8,18699,16972
15-Nov-12,9,19499,17100
15-Nov-12,10,19202,16802
15-Nov-12,11,19128,16703
15-Nov-12,12,19027,16631
15-Nov-12,13,18896,16503
15-Nov-12,14,18785,16452
15-Nov-12,15,18760,16383
15-Nov-12,16,19020,16570
15-Nov-12,17,19922,17510
15-Nov-12,18,21020,18557
15-Nov-12,19,21133,18577
15-Nov-12,20,20857,18400
15-Nov-12,21,20540,18072
15-Nov-12,22,19831,17507
15-Nov-12,23,18339,16300
15-Nov-12,24,17193,15123
16-Nov-12,1,16139,14157
16-Nov-12,2,15763,13809
16-Nov-12,3,15722,13512
16-Nov-12,4,15876,13488
16-Nov-12,5,16001,13625
16-Nov-12,6,16411,14320
16-Nov-12,7,17770,15588
16-Nov-12,8,18764,16899
16-Nov-12,9,19309,17048
16-Nov-12,10,19078,16719
16-Nov-12,11,18977,16604
16-Nov-12,12,18859,16522
16-Nov-12,13,18791,16385
16-Nov-12,14,18732,16327
16-Nov-12,15,18596,16284
16-Nov-12,16,18655,16296
16-Nov-12,17,19440,17089
16-Nov-12,18,20728,18029
16-Nov-12,19,20682,17914
16-Nov-12,20,20096,17634
16-Nov-12,21,19826,17298
16-Nov-12,22,18982,16584
16-Nov-12,23,17767,15610
16-Nov-12,24,16654,14612
17-Nov-12,1,16149,13766
17-Nov-12,2,15498,13216
17-Nov-12,3,15335,12907
17-Nov-12,4,15363,12747
17-Nov-12,5,15431,12818
17-Nov-12,6,15695,13164
17-Nov-12,7,16333,13870
17-Nov-12,8,16928,14523
17-Nov-12,9,17344,15191
17-Nov-12,10,18195,15617
17-Nov-12,11,18423,15635
17-Nov-12,12,18228,15545
17-Nov-12,13,17703,15362
17-Nov-12,14,17470,15104
17-Nov-12,15,17364,14944
17-Nov-12,16,17442,15031
17-Nov-12,17,17930,15733
17-Nov-12,18,19625,17028
17-Nov-12,19,19630,17174
17-Nov-12,20,18505,16652
17-Nov-12,21,17924,16212
17-Nov-12,22,17072,15619
17-Nov-12,23,16474,14897
17-Nov-12,24,15682,14002
18-Nov-12,1,15283,13327
18-Nov-12,2,15189,12830
18-Nov-12,3,15150,12601
18-Nov-12,4,14958,12403
18-Nov-12,5,14773,12311
18-Nov-12,6,14874,12613
18-Nov-12,7,15167,12989
18-Nov-12,8,15716,13383
18-Nov-12,9,16288,14123
18-Nov-12,10,17220,14632
18-Nov-12,11,17020,14711
18-Nov-12,12,17160,14679
18-Nov-12,13,17125,14736
18-Nov-12,14,16941,14578
18-Nov-12,15,16931,14528
18-Nov-12,16,17300,14840
18-Nov-12,17,18212,15891
18-Nov-12,18,19642,17357
18-Nov-12,19,19152,17280
18-Nov-12,20,19159,16934
18-Nov-12,21,18772,16532
18-Nov-12,22,17953,15866
18-Nov-12,23,16706,14950
18-Nov-12,24,15882,14021
19-Nov-12,1,15743,13473
19-Nov-12,2,15472,13043
19-Nov-12,3,15312,12850
19-Nov-12,4,15514,12945
19-Nov-12,5,15781,13173
19-Nov-12,6,16388,13995
19-Nov-12,7,17254,15337
19-Nov-12,8,19149,16717
19-Nov-12,9,19452,16927
19-Nov-12,10,19433,16786
19-Nov-12,11,19627,16845
19-Nov-12,12,19286,16678
19-Nov-12,13,19325,16577
19-Nov-12,14,19246,16500
19-Nov-12,15,19120,16444
19-Nov-12,16,19379,16678
19-Nov-12,17,19831,17660
19-Nov-12,18,21544,18859
19-Nov-12,19,20506,18710
19-Nov-12,20,20770,18530
19-Nov-12,21,20404,18136
19-Nov-12,22,19452,17349
19-Nov-12,23,17767,16008
19-Nov-12,24,16408,14747
20-Nov-12,1,15772,13950
20-Nov-12,2,15397,13506
20-Nov-12,3,15293,13292
20-Nov-12,4,15301,13235
20-Nov-12,5,15561,13401
20-Nov-12,6,16449,14029
20-Nov-12,7,17539,15381
20-Nov-12,8,19058,16908
20-Nov-12,9,18894,17001
20-Nov-12,10,19277,16800
20-Nov-12,11,19353,16819
20-Nov-12,12,19292,16779
20-Nov-12,13,18871,16633
20-Nov-12,14,18535,16504
20-Nov-12,15,18587,16448
20-Nov-12,16,18915,16633
20-Nov-12,17,19744,17564
20-Nov-12,18,21515,18801
20-Nov-12,19,21355,18550
20-Nov-12,20,20913,18257
20-Nov-12,21,19930,17886
20-Nov-12,22,18975,17233
